articulo,lote_proveedor,lote_interno,linea
MAT328,H1108710-1,2203-012,PRODUCTO ACABADO
MAT018,10112910,2203-013,PRODUCTO ACABADO
MAT262,10207107,2203-014,PRODUCTO ACABADO
MAT339,47291-2,2203-015,PRODUCTO ACABADO
MAT333,1329-2,2203-016,PRODUCTO ACABADO
MAT178,ALB-4129,2203-017,PRODUCTO ACABADO
MAT035,822,2203-018,PRODUCTO ACABADO
MAT027,20280,2203-019,PRODUCTO ACABADO
MAT324,161021,2203-020,PRODUCTO ACABADO
MAT033,L28B041101-1,2203-021,PRODUCTO ACABADO
MAUX020,ALB4932RIB22,2203-022,PRODUCTO ACABADO
MAT234,ALB-FRA2022-294,2203-023,PRODUCTO ACABADO
MAUX021,ALB-4932RIB22,2203-024,PRODUCTO ACABADO
MAT319,143326-2,2203-025,PRODUCTO ACABADO
MAT345,140U2-2404-U2,2203-026,PRODUCTO ACABADO
MAT021,205522,2203-027,PRODUCTO ACABADO
MAT312,A1AF,2203-028,PRODUCTO ACABADO
MAT166,15:42/17/7,2203-029,PRODUCTO ACABADO
VAR424,27-01-22,2203-030,PRODUCTO ACABADO
MAUX026,27/01/22,2203-031,PRODUCTO ACABADO
MAT344,09222R,2203-032,PRODUCTO ACABADO
MAT067,M-SA266-24803,2203-033,PRODUCTO ACABADO
MAT004,10526615-,2203-035,PRODUCTO ACABADO
MAT296,30/11/21,2203-036,PRODUCTO ACABADO
MAUX030,1,2203-037,PRODUCTO ACABADO
MAT132,101221,2203-038,PRODUCTO ACABADO
MAT316,347-21,2203-039,PRODUCTO ACABADO
MAT040,22034002,2203-040,PRODUCTO ACABADO
VAR142,1001206121,2203-042,PRODUCTO ACABADO
VAR444,1070720744,2203-043,PRODUCTO ACABADO
VAR460,1,2203-044,PRODUCTO ACABADO
MAT154,21-10201,2203-045,PRODUCTO ACABADO
MAT137,220041001,2203-046,PRODUCTO ACABADO
MAT021,20522-2,2203-047,PRODUCTO ACABADO
MAT013,104200882,2203-048,PRODUCTO ACABADO
MAT269,L-21/MD/102021/0021B,2203-049,PRODUCTO ACABADO
MAT056,9,2203-050,PRODUCTO ACABADO
MAUX024,005OF22000176,2203-051,PRODUCTO ACABADO
MAT340,45231-47749,2203-052,PRODUCTO ACABADO
MAT038,ES080322,2203-053,PRODUCTO ACABADO
MAT073,07227697,2203-054,PRODUCTO ACABADO
MAT033,28B2202202,2203-056,PRODUCTO ACABADO
MAT026,70392,2203-057,PRODUCTO ACABADO
MAT158,2075,2203-058,PRODUCTO ACABADO
MAT326,22055-22056-22057-22062,2203-059,PRODUCTO ACABADO
MAT048,5732,2203-060,PRODUCTO ACABADO
MAT071,051299,2203-061,PRODUCTO ACABADO
MAT314,1161-1,2203-063,PRODUCTO ACABADO
MAT334,10,2203-064,PRODUCTO ACABADO
MAT060,1314,2203-066,PRODUCTO ACABADO
MAT339,47606-47782,2203-067,PRODUCTO ACABADO
MAT035,072203-102802,2203-068,PRODUCTO ACABADO
MAT178,ALB-4732,2203-069,PRODUCTO ACABADO
MAT332,10131801,2203-070,PRODUCTO ACABADO
MAT166,1907070177,2203-071,PRODUCTO ACABADO
MAT327,2042,2203-072,PRODUCTO ACABADO
MAT333,1329-3,2203-073,PRODUCTO ACABADO
MAT039,ALB-BOP22034V0084,2203-075,PRODUCTO ACABADO
MAT337,09032203,2203-076,PRODUCTO ACABADO
VAR119,1111/2021,2203-077,PRODUCTO ACABADO
MAT147,61347-2,2203-078,PRODUCTO ACABADO
MAUX020,ALB-6020RIB22,2203-079,PRODUCTO ACABADO
MAUX021,ALB-6020RIB22,2203-080,PRODUCTO ACABADO
MAT197,ALB-BOP2203AV0084,2203-081,PRODUCTO ACABADO
MAT137,220121001,2203-082,PRODUCTO ACABADO
MAT271,G0922800-2,2203-083,PRODUCTO ACABADO
MAT347,G0921321,2203-084,PRODUCTO ACABADO
MAT349,10318881,2203-085,PRODUCTO ACABADO
MAT284,L.07/22-L.50/21,2203-086,PRODUCTO ACABADO
MAT329,207200,2203-087,PRODUCTO ACABADO
MAT101,12,2203-088,PRODUCTO ACABADO
VAR400,381631/001,2203-089,PRODUCTO ACABADO
MAT302,250222B,2203-091,PRODUCTO ACABADO
MAT154,2110208,2203-092,PRODUCTO ACABADO
MAT021,206222,2203-093,PRODUCTO ACABADO
MAT320,144065,2203-094,PRODUCTO ACABADO
MAT181,144067,2203-095,PRODUCTO ACABADO
MAT334,12,2203-099,PRODUCTO ACABADO
MAT324,161021-,2203-100,PRODUCTO ACABADO
MAT234,ALB-FRA2022-365,2203-101,PRODUCTO ACABADO
MAT277,2013,2203-102,PRODUCTO ACABADO
MAT325,10032208,2203-103,PRODUCTO ACABADO
MAT241,38733921,2203-104,PRODUCTO ACABADO
MAT257,220120-,2203-106,PRODUCTO ACABADO
MAT260,12412206,2203-107,PRODUCTO ACABADO
MAT234,82326-2022,2203-108,PRODUCTO ACABADO
MAT243,2053,2203-109,PRODUCTO ACABADO
MAUX020,ALB-6566RIB22_1,2203-110,PRODUCTO ACABADO
MAUX021,ALB-6566RIB22_2,2203-111,PRODUCTO ACABADO
VAR444,1073804341,2203-112,PRODUCTO ACABADO
MAT038,ES210322,2203-113,PRODUCTO ACABADO
VAR417,ALB-SC2022000159,2203-114,PRODUCTO ACABADO
MAT139,C028212726814,2203-115,PRODUCTO ACABADO
MAT027,20602,2203-116,PRODUCTO ACABADO
MAT265,22379450,2203-117,PRODUCTO ACABADO
MAT050,38839633,2203-118,PRODUCTO ACABADO
MAT248,121193,2203-119,PRODUCTO ACABADO
MAT230,036965,2203-121,PRODUCTO ACABADO
MAT178,ALB.5702,2203-122,PRODUCTO ACABADO
MAT334,12-,2203-123,PRODUCTO ACABADO
MAT300,13,2203-124,PRODUCTO ACABADO
MAT339,47950,2203-127,PRODUCTO ACABADO
MAT067,M-JA291-25010,2203-128,PRODUCTO ACABADO
MAT028,130822,2203-129,PRODUCTO ACABADO
MAT035,1022-1122,2203-130,PRODUCTO ACABADO
MAT325,ALB-AV22004237,2203-131,PRODUCTO ACABADO
MAT149,2115-2122-2121,2203-132,PRODUCTO ACABADO
MAT018,H1214828/I0113235/I011291,2203-133,PRODUCTO ACABADO
MAT222,I0321488,2203-134,PRODUCTO ACABADO
MAT270,I0321484,2203-135,PRODUCTO ACABADO
MAT349,I0311181/I0321421/I022368,2203-136,PRODUCTO ACABADO
MAT048,ALB-6009699,2203-137,PRODUCTO ACABADO
MAT336,"ALB-2022/084107,2022/0841",2203-138,PRODUCTO ACABADO
MAT344,R222R,2203-139,PRODUCTO ACABADO
MAT278,12221,2203-140,PRODUCTO ACABADO
MAT039,7422,2203-141,PRODUCTO ACABADO
VAR129,1001229163,2203-142,PRODUCTO ACABADO
MAT089,203400H36,2203-143,PRODUCTO ACABADO
MAUX020,ALB-7199RIB22,2203-144,PRODUCTO ACABADO
MAUX021,ALB-7199RIB22,2203-145,PRODUCTO ACABADO
MAT021,206922,2203-146,PRODUCTO ACABADO
MAT269,2E482025 21288-2,2203-147,PRODUCTO ACABADO
MAT262,L0112954-L0207107,2203-148,PRODUCTO ACABADO
VAR444,1071026396,2203-149,PRODUCTO ACABADO
MAT297,PR2282121,2203-150,PRODUCTO ACABADO
MAT333,1329-,2203-151,PRODUCTO ACABADO
MAT298,024-22,2203-152,PRODUCTO ACABADO
MAT257,220309,2203-153,PRODUCTO ACABADO
MAT033,28B2202202-,2203-154,PRODUCTO ACABADO
MAT074,21-10127,2203-156,PRODUCTO ACABADO
MAUX017,45223/1/1,2203-158,PRODUCTO ACABADO
MAUX012,45224/1/1,2203-159,PRODUCTO ACABADO
VAR443,45224/2/1,2203-160,PRODUCTO ACABADO
VAR441,45224/3/1,2203-161,PRODUCTO ACABADO
VAR440,45968/1/1,2203-162,PRODUCTO ACABADO
MAT040,2207708,2203-164,PRODUCTO ACABADO
MAT149,2022-2123,2203-165,PRODUCTO ACABADO
MAT071,051323,2203-166,PRODUCTO ACABADO
MAT154,21-12074,2203-167,PRODUCTO ACABADO
MAUX001,1EUFBP012022/2EUFBPO12022,2203-168,PRODUCTO ACABADO
FCAR009,220319,220319,PRODUCTO ACABADO
SCCO002,220319,220319,PRODUCTO ACABADO
FTAR002,220319,220319,PRODUCTO ACABADO
SCRE010,220321,220321,PRODUCTO ACABADO
FCAR007,220321,220321,PRODUCTO ACABADO
SCRE019,220321,220321,PRODUCTO ACABADO
SEM053,220321,220321,SEMIELABORADO
FPER048,220321,220321,PRODUCTO ACABADO
FPER047,220321,220321,PRODUCTO ACABADO
FPOS009,220321,220321,PRODUCTO ACABADO
FTAR002,220321,220321,PRODUCTO ACABADO
SEM047,220321,220321,SEMIELABORADO
FCAR018,220322,220322,PRODUCTO ACABADO
FPOS009,220322,220322,PRODUCTO ACABADO
FCAR017,220322,220322,PRODUCTO ACABADO
SEM085,220322,220322,SEMIELABORADO
SCRE049,220323,220323,PRODUCTO ACABADO
SCRE010,220323,220323,PRODUCTO ACABADO
SCRE048,220323,220323,PRODUCTO ACABADO
SCRE044,220323,220323,PRODUCTO ACABADO
SEM085,220323,220323,SEMIELABORADO
SCRE045,220323,220323,PRODUCTO ACABADO
SEM071,220324,220324,SEMIELABORADO
SEM120,220324,220324,SEMIELABORADO
FPOS009,220324,220324,PRODUCTO ACABADO
SEM099,220324,220324,SEMIELABORADO
SEM099,220325,220325,SEMIELABORADO
SEM100,220325,220325,SEMIELABORADO
MAUX002,ALB-2220710,2204-002,PRODUCTO ACABADO
MAT021,207622,2204-003,PRODUCTO ACABADO
MAUX024,310488,2204-004,PRODUCTO ACABADO
MAT048,ALB-19844916,2204-005,PRODUCTO ACABADO
MAT005,10544351,2204-006,PRODUCTO ACABADO
VAR444,1071225328,2204-007,PRODUCTO ACABADO
MAT345,161102-171108,2204-008,PRODUCTO ACABADO
MAT187,E31/1911,2204-009,PRODUCTO ACABADO
MAT048,00649687,2204-011,PRODUCTO ACABADO
MAUX029,250222,2204-012,PRODUCTO ACABADO
MAT326,ALB-AV2203775,2204-013,PRODUCTO ACABADO
MAT035,132201-132205,2204-014,PRODUCTO ACABADO
MAT181,144067-,2204-015,PRODUCTO ACABADO
MAT048,ALB-5712193,2204-016,PRODUCTO ACABADO
MAUX016,070422,2204-018,PRODUCTO ACABADO
MAT147,61347-,2204-019,PRODUCTO ACABADO
MAT339,48012,2204-020,PRODUCTO ACABADO
MAT028,284210,2204-021,PRODUCTO ACABADO
MAT282,2081,2204-022,PRODUCTO ACABADO
MAT154,21-12074-,2204-023,PRODUCTO ACABADO
MAT028,124210,2204-024,PRODUCTO ACABADO
MAT228,110422,2204-025,PRODUCTO ACABADO
MAT303,512780-1,2204-026,PRODUCTO ACABADO
MAUX020,ALB-8311RIB22,2204-028,PRODUCTO ACABADO
MAUX021,ALB-8311RIB22,2204-029,PRODUCTO ACABADO
MAT278,19221,2204-030,PRODUCTO ACABADO
MAT344,15222R,2204-031,PRODUCTO ACABADO
MAT056,18,2204-033,PRODUCTO ACABADO
MAT284,07-22,2204-034,PRODUCTO ACABADO
MAT349,I0321421/I048426,2204-035,PRODUCTO ACABADO
MAT287,2021,2204-036,PRODUCTO ACABADO
MAT242,2024-,2204-037,PRODUCTO ACABADO
MAT241,387733921,2204-038,PRODUCTO ACABADO
MAT340,47749,2204-039,PRODUCTO ACABADO
MAT033,28B220,2204-040,PRODUCTO ACABADO
MAT344,1522R-,2204-042,PRODUCTO ACABADO
MAT278,15221-1,2204-043,PRODUCTO ACABADO
MAT344,1522R-2,2204-044,PRODUCTO ACABADO
MAT278,15221-2,2204-045,PRODUCTO ACABADO
MAT137,220751001,2204-046,PRODUCTO ACABADO
VAR444,1071228886,2204-047,PRODUCTO ACABADO
MAT334,15,2204-048,PRODUCTO ACABADO
MAT239,230621/220621,2204-049,PRODUCTO ACABADO
MAT322,144804,2204-050,PRODUCTO ACABADO
MAT073,07229980,2204-052,PRODUCTO ACABADO
MAT265,22371634/221966213/226073,2204-053,PRODUCTO ACABADO
MAT296,ALB-80168903,2204-054,PRODUCTO ACABADO
VAR444,1071225328-,2204-056,PRODUCTO ACABADO
MAUX020,ALB-9086RIB22,2204-057,PRODUCTO ACABADO
MAUX021,ALB-9086RIB22,2204-058,PRODUCTO ACABADO
MAT028,1284210,2204-059,PRODUCTO ACABADO
MAT074,21-10117,2204-060,PRODUCTO ACABADO
MAUX023,ALB-SC2022000220,2204-061,PRODUCTO ACABADO
MAT336,13042202,2204-063,PRODUCTO ACABADO
MAT278,16221,2204-064,PRODUCTO ACABADO
MAT344,1622R,2204-065,PRODUCTO ACABADO
MAT278,16221-,2204-066,PRODUCTO ACABADO
MAT344,1622R-,2204-067,PRODUCTO ACABADO
MAT149,2152-2153,2204-068,PRODUCTO ACABADO
MAT039,ALB-BOP2204AV0144,2204-069,PRODUCTO ACABADO
MAT027,20628,2204-070,PRODUCTO ACABADO
MAT234,ALB-2022-482,2204-071,PRODUCTO ACABADO
MAT234,ALB-FRA2022-483,2204-074,PRODUCTO ACABADO
MAT268,ALB-79269,2204-075,PRODUCTO ACABADO
MAUX030,1-,2204-076,PRODUCTO ACABADO
MAT228,P250422,2204-077,PRODUCTO ACABADO
MAT042,ES250422,2204-078,PRODUCTO ACABADO
MAT174,ES01/02/81,2204-079,PRODUCTO ACABADO
MAT048,ALB-19902227007/0082016,2204-080,PRODUCTO ACABADO
MAT320,144065/144256,2204-081,PRODUCTO ACABADO
MAT056,20,2204-082,PRODUCTO ACABADO
VAR398,PLOT000025630,2204-083,PRODUCTO ACABADO
MAUX020,ALB-9514RIB22,2204-084,PRODUCTO ACABADO
MAUX021,ALB-9514RIB22,2204-085,PRODUCTO ACABADO
MAUX008,46804/1/1,2204-086,PRODUCTO ACABADO
MAUX009,46804/2/1,2204-087,PRODUCTO ACABADO
MAUX012,46804/3/1,2204-088,PRODUCTO ACABADO
MAUX017,46805/1/1,2204-089,PRODUCTO ACABADO
MAT339,48012-,2204-090,PRODUCTO ACABADO
MAT161,122409,2204-091,PRODUCTO ACABADO
MAT067,M-SA311-26055,2204-092,PRODUCTO ACABADO
MAT233,ALB-8013,2204-094,PRODUCTO ACABADO
MAT021,210322,2204-095,PRODUCTO ACABADO
VAR119,26004/2022M4,2204-096,PRODUCTO ACABADO
MAT261,0002270422,2204-097,PRODUCTO ACABADO
MAT350,2076,2204-098,PRODUCTO ACABADO
MAT257,220407,2204-099,PRODUCTO ACABADO
MAT230,037011,2204-100,PRODUCTO ACABADO
MAT302,230322B,2204-101,PRODUCTO ACABADO
MAT118,301292,2204-102,PRODUCTO ACABADO
VAR444,1071426763,2204-103,PRODUCTO ACABADO
MAT334,16,2204-104,PRODUCTO ACABADO
MAT352,355101,2204-106,PRODUCTO ACABADO
MAT278,16221-1,2204-107,PRODUCTO ACABADO
MAT344,16221R-1,2204-108,PRODUCTO ACABADO
VAR056,001394,2204-109,PRODUCTO ACABADO
MAT234,PL250422,2204-111,PRODUCTO ACABADO
MAT113,21459,2204-112,PRODUCTO ACABADO
MAT174,123051,2204-113,PRODUCTO ACABADO
MAT354,1032,2204-114,PRODUCTO ACABADO
MAUX014,1001258781,2204-115,PRODUCTO ACABADO
MAUX015,1001271287,2204-116,PRODUCTO ACABADO
SCRE045,220422,220422,PRODUCTO ACABADO
SEM085,220422,220422,SEMIELABORADO
FPOS009,220422,220422,PRODUCTO ACABADO
SEM084,220422,220422,SEMIELABORADO
SCRE036,220424,220424,PRODUCTO ACABADO
SCRE049,220424,220424,PRODUCTO ACABADO
SCRE010,220424,220424,PRODUCTO ACABADO
FPES001,220424,220424,PRODUCTO ACABADO
FCAR008,220424,220424,PRODUCTO ACABADO
MAT286,24900,2205-001,PRODUCTO ACABADO
VAR444,1071426763-,2205-002,PRODUCTO ACABADO
MAT132,301221/110122,2205-003,PRODUCTO ACABADO
MAT248,1222,2205-004,PRODUCTO ACABADO
VAR122,09103091,2205-005,PRODUCTO ACABADO
VAR123,13112011,2205-006,PRODUCTO ACABADO
MAUX020,ALB-10138RIB22,2205-007,PRODUCTO ACABADO
MAUX021,ALB-10138RIB22,2205-008,PRODUCTO ACABADO
MAT345,2617V2,2205-009,PRODUCTO ACABADO
MAT158,2145,2205-010,PRODUCTO ACABADO
MAT048,ALB-6119953,2205-011,PRODUCTO ACABADO
MAT300,22,2205-012,PRODUCTO ACABADO
MAT132,301221,2205-013,PRODUCTO ACABADO
MAT242,2024-1,2205-014,PRODUCTO ACABADO
MAT241,39341452,2205-015,PRODUCTO ACABADO
MAT348,GB12048-20,2205-016,PRODUCTO ACABADO
MAT039,11222,2205-017,PRODUCTO ACABADO
MAT021,211722,2205-018,PRODUCTO ACABADO
MAT248,122257,2205-019,PRODUCTO ACABADO
MAT299,202203100000,2205-020,PRODUCTO ACABADO
MAT154,21-12074-1,2205-021,PRODUCTO ACABADO
MAT113,211459/211310,2205-022,PRODUCTO ACABADO
MAT104,103135327,2205-023,PRODUCTO ACABADO
MAT318,622082048,2205-025,PRODUCTO ACABADO
MAT312,AIAD,2205-026,PRODUCTO ACABADO
MAT353,3830,2205-027,PRODUCTO ACABADO
MAT313,100921,2205-028,PRODUCTO ACABADO
MAUX017,47364/1/1,2205-029,PRODUCTO ACABADO
MAT318,040522,2205-030,PRODUCTO ACABADO
MAT071,051323-,2205-031,PRODUCTO ACABADO
MAT311,2094,2205-032,PRODUCTO ACABADO
MAT050,396511553,2205-033,PRODUCTO ACABADO
VAR056,WSJF3TB,2205-034,PRODUCTO ACABADO
MAT336,05052202,2205-035,PRODUCTO ACABADO
MAT229,145523,2205-036,PRODUCTO ACABADO
VAR440,47366/1/1,2205-037,PRODUCTO ACABADO
MAUX008,47366/2/1,2205-038,PRODUCTO ACABADO
MAUX009,47366/3/1,2205-039,PRODUCTO ACABADO
MAUX012,47707/1/1,2205-040,PRODUCTO ACABADO
MAUX010,47707/2/1,2205-041,PRODUCTO ACABADO
MAT271,G0922700-2,2205-043,PRODUCTO ACABADO
MAT262,I0112954,2205-044,PRODUCTO ACABADO
VAR119,2604/2022M-4,2205-045,PRODUCTO ACABADO
MAT319,144907,2205-046,PRODUCTO ACABADO
MAT038,PL090522,2205-047,PRODUCTO ACABADO
MAUX025,ALB707306816,2205-048,PRODUCTO ACABADO
VAR444,1071625118,2205-049,PRODUCTO ACABADO
MAT334,10-,2205-050,PRODUCTO ACABADO
MAT137,220911001,2205-051,PRODUCTO ACABADO
MAT311,5171,2205-052,PRODUCTO ACABADO
MAUX020,ALB-10740RIB22,2205-053,PRODUCTO ACABADO
MAUX021,ALB-10740RIB22,2205-054,PRODUCTO ACABADO
MAT316,134521,2205-055,PRODUCTO ACABADO
MAT257,220309-,2205-056,PRODUCTO ACABADO
MAT307,10223600,2205-057,PRODUCTO ACABADO
MAT028,1284211247,2205-058,PRODUCTO ACABADO
MAT326,ALB-AV2205369,2205-059,PRODUCTO ACABADO
MAT337,19042209,2205-060,PRODUCTO ACABADO
MAT230,PU21/14352,2205-061,PRODUCTO ACABADO
MAT178,ALB-9024,2205-062,PRODUCTO ACABADO
MAT304,0501U2,2205-063,PRODUCTO ACABADO
MAT129,220307,2205-064,PRODUCTO ACABADO
MAT313,01/12/21,2205-065,PRODUCTO ACABADO
MAT234,ALB-A220160,2205-066,PRODUCTO ACABADO
MAT074,21-11192,2205-067,PRODUCTO ACABADO
MAT048,ALB-6154561,2205-068,PRODUCTO ACABADO
MAT166,43209500,2205-069,PRODUCTO ACABADO
MAT035,ALB-100522,2205-070,PRODUCTO ACABADO
MAT284,07/22-11/22,2205-071,PRODUCTO ACABADO
MAT067,M-JA320-26334,2205-072,PRODUCTO ACABADO
MAT039,12322.12622,2205-073,PRODUCTO ACABADO
MAT197,ALB-2205AV0096,2205-074,PRODUCTO ACABADO
MAT038,DE160522,2205-075,PRODUCTO ACABADO
MAT187,E080721/E01/1947,2205-076,PRODUCTO ACABADO
MAT013,2211200162,2205-078,PRODUCTO ACABADO
MAT021,21122,2205-080,PRODUCTO ACABADO
MAT339,120522,2205-081,PRODUCTO ACABADO
MAT234,ALB-FRA2022-642,2205-082,PRODUCTO ACABADO
MAT056,24,2205-083,PRODUCTO ACABADO
MAT147,0061347,2205-084,PRODUCTO ACABADO
MAT132,290422,2205-085,PRODUCTO ACABADO
VAR356,1,2205-086,PRODUCTO ACABADO
MAT071,052047,2205-087,PRODUCTO ACABADO
MAUX020,ALB-11320RIB22,2205-088,PRODUCTO ACABADO
MAUX021,ALB-11320RIB22,2205-089,PRODUCTO ACABADO
MAT269,02102242548202522031,2205-090,PRODUCTO ACABADO
MAT033,28B2804202,2205-091,PRODUCTO ACABADO
MAT021,212422,2205-092,PRODUCTO ACABADO
MAT130,210531-,2205-093,PRODUCTO ACABADO
MAT340,48572-48854,2205-094,PRODUCTO ACABADO
MAT027,20628-1,2205-095,PRODUCTO ACABADO
MAT334,10-1,2205-097,PRODUCTO ACABADO
MAT149,2132-2201,2205-098,PRODUCTO ACABADO
MAT028,130822B1411,2205-099,PRODUCTO ACABADO
VAR444,1071724606,2205-100,PRODUCTO ACABADO
MAT339,12/05/22,2205-101,PRODUCTO ACABADO
MAT039,ALBBOP2205AV0148,2205-102,PRODUCTO ACABADO
MAT265,ALB-ES-144,2205-103,PRODUCTO ACABADO
MAT176,108534,2205-105,PRODUCTO ACABADO
MAT067,M-SA333,2205-106,PRODUCTO ACABADO
MAT139,10509405,2205-107,PRODUCTO ACABADO
MAT132,290422-1,2205-108,PRODUCTO ACABADO
VAR444,1071822211,2205-109,PRODUCTO ACABADO
MAT048,270422,2205-110,PRODUCTO ACABADO
MAUX020,ALB-11926RIB22,2205-111,PRODUCTO ACABADO
MAUX021,ALB-11926RIB22,2205-112,PRODUCTO ACABADO
MAT137,220941001/220961001/22116,2205-113,PRODUCTO ACABADO
MAT228,230522,2205-114,PRODUCTO ACABADO
MAT327,2077,2205-116,PRODUCTO ACABADO
MAT333,1329-4,2205-117,PRODUCTO ACABADO
MAT297,PR282121-1,2205-118,PRODUCTO ACABADO
VAR424,130522,2205-119,PRODUCTO ACABADO
MAT270,10510876,2205-120,PRODUCTO ACABADO
MAUX024,310489,2205-121,PRODUCTO ACABADO
MAT309,05-05-2022,2205-122,PRODUCTO ACABADO
MAT308,05-05-2022,2205-123,PRODUCTO ACABADO
MAT132,270422/311221,2205-124,PRODUCTO ACABADO
MAT334,21,2205-125,PRODUCTO ACABADO
MAT056,26,2205-126,PRODUCTO ACABADO
MAT042,201022/201114,2205-127,PRODUCTO ACABADO
MAT339,12/05/22-1,2205-128,PRODUCTO ACABADO
MAT326,AV2206063,2205-130,PRODUCTO ACABADO
VAR444,1071825969,2205-132,PRODUCTO ACABADO
MAT320,144256,2205-133,PRODUCTO ACABADO
MAUX020,ALB-12523RIB22,2205-134,PRODUCTO ACABADO
MAUX021,ALB-12523RIB22,2205-135,PRODUCTO ACABADO
MAT132,110222,2205-136,PRODUCTO ACABADO
MAT073,0021650480,2205-137,PRODUCTO ACABADO
MAT026,70543,2205-138,PRODUCTO ACABADO
MAT330,L-40-21-,2205-139,PRODUCTO ACABADO
MAT315,120821,2205-140,PRODUCTO ACABADO
MAT312,AJBEEDQC,2205-141,PRODUCTO ACABADO
MAT354,2014,2205-142,PRODUCTO ACABADO
MAT334,21-,2205-143,PRODUCTO ACABADO
MAT344,22222R,2205-144,PRODUCTO ACABADO
MAT229,142418,2205-145,PRODUCTO ACABADO
FCAR015,220519,220519,PRODUCTO ACABADO
FCAR008,220519,220519,PRODUCTO ACABADO
FCAR020,220519,220519,PRODUCTO ACABADO
FAR006,220520,220520,PRODUCTO ACABADO
FAR005,220520,220520,PRODUCTO ACABADO
FAR003,220520,220520,PRODUCTO ACABADO
FAR002,220520,220520,PRODUCTO ACABADO
FAR004,220520,220520,PRODUCTO ACABADO
FAR001,220520,220520,PRODUCTO ACABADO
SCRE063,220523,220523,PRODUCTO ACABADO
FPOS009,220523,220523,PRODUCTO ACABADO
SCRE049,220523,220523,PRODUCTO ACABADO
SEM005,220523,220523,SEMIELABORADO
SCRE048,220523,220523,PRODUCTO ACABADO
FCAR051,220523,220523,PRODUCTO ACABADO
SEM047,220523,220523,SEMIELABORADO
SCRE010,220523,220523,PRODUCTO ACABADO
FCAR052,220523,220523,PRODUCTO ACABADO
SCRE049,220524,220524,PRODUCTO ACABADO
SCRE048,220524,220524,PRODUCTO ACABADO
SEM085,220524,220524,SEMIELABORADO
SEM109,220524,220524,SEMIELABORADO
SEM099,220524,220524,SEMIELABORADO
SEM126,220524,220524,SEMIELABORADO
MAT229,146613,2206-001,PRODUCTO ACABADO
MAT149,ALB-AC22220070,2206-002,PRODUCTO ACABADO
MAT021,214522,2206-003,PRODUCTO ACABADO
MAT154,22.0483,2206-004,PRODUCTO ACABADO
MAT048,ALB-18030259-00674562,2206-005,PRODUCTO ACABADO
MAT310,05052022,2206-006,PRODUCTO ACABADO
MAT350,2086,2206-007,PRODUCTO ACABADO
MAT242,2118,2206-008,PRODUCTO ACABADO
MAT333,1329-5,2206-009,PRODUCTO ACABADO
MAT241,39495882,2206-010,PRODUCTO ACABADO
MAT039,13022-13622-14022-15022,2206-012,PRODUCTO ACABADO
MAT334,22,2206-013,PRODUCTO ACABADO
MAUX017,48035/1/1,2206-014,PRODUCTO ACABADO
MAUX032,48036/1/1,2206-015,PRODUCTO ACABADO
MAUX008,48037/1/1,2206-016,PRODUCTO ACABADO
MAUX012,48038/1/1,2206-017,PRODUCTO ACABADO
MAUX009,48037/3/1,2206-018,PRODUCTO ACABADO
MAUX027,48461/2/1,2206-019,PRODUCTO ACABADO
MAUX028,48461/1/1,2206-020,PRODUCTO ACABADO
MAT048,ALB-19989966,2206-021,PRODUCTO ACABADO
MAT286,ALB-358489,2206-022,PRODUCTO ACABADO
MAT329,ALB-358361,2206-023,PRODUCTO ACABADO
MAT178,ALB-10488,2206-024,PRODUCTO ACABADO
MAT296,01/03/22,2206-025,PRODUCTO ACABADO
VAR423,48191006,2206-026,PRODUCTO ACABADO
VAR142,100148123,2206-027,PRODUCTO ACABADO
VAR118,48191000,2206-028,PRODUCTO ACABADO
MAUX025,ALB-707701457,2206-029,PRODUCTO ACABADO
VAR119,2604/2022,2206-030,PRODUCTO ACABADO
VAR444,1072022321,2206-031,PRODUCTO ACABADO
MAT067,M-SA371/M-SA379,2206-032,PRODUCTO ACABADO
MAT056,27,2206-033,PRODUCTO ACABADO
VAR142,1000148123-1,2206-034,PRODUCTO ACABADO
VAR118,48191000-1,2206-035,PRODUCTO ACABADO
MAUX020,ALB13165RIB22,2206-036,PRODUCTO ACABADO
MAUX021,ALB-13165RIB22,2206-037,PRODUCTO ACABADO
MAT166,43209500-1,2206-038,PRODUCTO ACABADO
MAT353,00004840,2206-039,PRODUCTO ACABADO
MAT038,060622,2206-040,PRODUCTO ACABADO
MAT336,02062217,2206-041,PRODUCTO ACABADO
MAT344,23222R,2206-042,PRODUCTO ACABADO
MAT326,ALB-2206514,2206-043,PRODUCTO ACABADO
MAT033,28B2604202,2206-044,PRODUCTO ACABADO
MAT028,L.1284210,2206-047,PRODUCTO ACABADO
MAT035,22/173,2206-048,PRODUCTO ACABADO
MAT313,ALB-22-018854,2206-050,PRODUCTO ACABADO
MAT158,2205,2206-051,PRODUCTO ACABADO
MAT050,39651553,2206-052,PRODUCTO ACABADO
MAT302,230522B,2206-053,PRODUCTO ACABADO
MAT318,080622,2206-054,PRODUCTO ACABADO
VAR444,1072026882,2206-056,PRODUCTO ACABADO
MAT233,ALB-11021,2206-057,PRODUCTO ACABADO
MAT345,1010V2/1110V2,2206-058,PRODUCTO ACABADO
MAT262,I0207107-1,2206-059,PRODUCTO ACABADO
MAT222,I0609724,2206-060,PRODUCTO ACABADO
MAT352,Z0303080,2206-061,PRODUCTO ACABADO
