fecha_fabricacion,articulo,lote_articulo,unidades_fabricadas,componente,lote_componente,consumo_unitario,consumo_total,id_orden
05/08/2024,SCRE036,020824,14220.0,MAT292,2407-108,1.02,14457.0,FV-9999
05/08/2024,FCAR001,020824,238.0,MAUX002,2406-031,0.69,163.2,FV-10003
05/08/2024,FCAR001,020824,238.0,MAUX001,2406-030,0.69,163.2,FV-10003
05/08/2024,FCAR031,020824,124.0,VAR417,2405-071,1.02,126.0,FV-10007
05/08/2024,FCAR031,020824,124.0,MAT183,2406-077,8.05,998.0,FV-10007
05/08/2024,SCRE049,070824,432.0,VAR423,2404-088,0.17,72.0,FV-10006
05/08/2024,SCRE036,020824,14220.0,MAUX024,2405-074,0.23,3333.17,FV-9999
05/08/2024,FCAR031,020824,124.0,VAR142,2402-102,0.75,93.0,FV-10007
05/08/2024,SEM072,030824,293.0,MAT146,2207-081,0.05,14.09,FV-10004
05/08/2024,FCAR001,020824,238.0,VAR417,2405-071,1.01,240.0,FV-10003
05/08/2024,FCAR031,020824,124.0,MAUX002,2406-031,1.28,158.36,FV-10007
05/08/2024,FCAR031,020824,124.0,VAR142,2405-047,0.26,32.0,FV-10007
05/08/2024,FCAR001,020824,238.0,VAR142,2402-102,1.0,238.0,FV-10003
05/08/2024,SEM127,020824,3138.0,MAT154,2407-119,0.03,80.0,FV-10001
05/08/2024,FPOS005,020824,87.0,SEM127,020824,36.0,3132.0,FV-10000
05/08/2024,SEM127,020824,3138.0,MAT154,2407-045,0.0,8.0,FV-10001
05/08/2024,SCRE048,070824,360.0,SEM095,260724,0.92,332.0,FV-10005
05/08/2024,SCRE048,070824,360.0,SEM095,180724,0.08,28.0,FV-10005
05/08/2024,SCRE036,020824,14220.0,SEM085,300724,0.03,399.0,FV-9999
05/08/2024,SCRE049,070824,432.0,SEM096,270724,1.0,432.0,FV-10006
05/08/2024,FCAR031,020824,124.0,MAT158,2407-114,6.32,783.39,FV-10007
05/08/2024,FCAR001,020824,238.0,MAT038,2408-002,3.39,806.2,FV-10003
05/08/2024,FMUE002,020824,50.0,MAT158,2407-114,0.28,14.1,FV-10008
05/08/2024,SCRE010,050824,360.0,SEM047,220724,1.0,360.0,FV-10002
05/08/2024,SCRE010,050824,360.0,SEM046,220724,1.0,360.0,FV-10002
05/08/2024,SEM072,030824,293.0,MAT312,2405-093,0.0,0.27,FV-10004
05/08/2024,SCRE036,020824,14220.0,MAT296,2407-117,0.02,221.45,FV-9999
05/08/2024,SEM072,030824,293.0,MAT311,2406-036,0.09,27.25,FV-10004
05/08/2024,SEM072,030824,293.0,MAT312,2407-127,0.0,0.99,FV-10004
05/08/2024,SEM127,020824,3138.0,MAT021,2407-123,0.03,80.0,FV-10001
05/08/2024,SEM072,030824,293.0,MAT312,2407-031,0.12,36.22,FV-10004
05/08/2024,SCRE036,020824,14220.0,MAUX020,2407-129,0.08,1184.0,FV-9999
05/08/2024,FCAR001,020824,238.0,MAT183,2406-077,8.05,1917.0,FV-10003
05/08/2024,FPOS005,020824,87.0,VAR119,2407-099,6.0,522.0,FV-10000
05/08/2024,SCRE010,050824,360.0,MAUX016,2403-072,1.01,363.0,FV-10002
05/08/2024,FPOS005,020824,87.0,MAUX023,2402-108,6.05,526.0,FV-10000
05/08/2024,SCRE048,070824,360.0,VAR423,2404-088,0.17,60.0,FV-10005
05/08/2024,SCRE036,020824,14220.0,MAUX042,2406-101,1.09,15498.38,FV-9999
06/08/2024,FPES001,040824,173.0,MAUX001,2406-030,0.51,88.97,FV-10013
06/08/2024,SEM085,050824,1289.0,SEM101,210724,0.01,10.97,FV-10016
06/08/2024,SCRE036,050824,14660.0,MAT344,2407-101,0.08,1204.8,FV-10015
06/08/2024,FPOS009,050824,172.0,VAR417,2408-016,1.01,174.0,FV-10010
06/08/2024,SEM129,050824,6258.0,MAT071,2404-082,0.02,140.0,FV-10009
06/08/2024,SEM129,050824,6258.0,MAT033,2406-093,0.01,77.0,FV-10009
06/08/2024,SEM085,050824,1289.0,MAT408,2407-041,0.3,387.14,FV-10016
06/08/2024,FGUA001,030824,124.0,MAT325,2310-112,0.2,24.27,FV-10012
06/08/2024,FPES001,040824,173.0,MAT325,2310-112,0.16,28.26,FV-10013
06/08/2024,FPES001,040824,173.0,MAT222,2405-022,0.0,0.52,FV-10013
06/08/2024,ELAB017,050824,63.0,MAUX001,2406-030,0.34,21.6,FV-10014
06/08/2024,SCRE036,050824,14660.0,MAUX020,2407-129,0.08,1221.0,FV-10015
06/08/2024,FPES001,040824,173.0,VAR417,2405-071,1.01,175.0,FV-10013
06/08/2024,SCRE010,070824,288.0,VAR424,2405-099,1.01,290.0,FV-10011
06/08/2024,FPOS009,050824,172.0,VAR118,2405-133,1.0,172.0,FV-10010
06/08/2024,FPES001,040824,173.0,VAR142,2405-047,1.0,173.0,FV-10013
06/08/2024,SCRE036,050824,14660.0,VAR444,2407-111,4.0,58640.0,FV-10015
06/08/2024,FPOS009,050824,172.0,VAR119,2407-099,6.03,1038.0,FV-10010
06/08/2024,FPES001,040824,173.0,MAT183,2406-077,6.04,1045.0,FV-10013
06/08/2024,SCRE036,050824,14660.0,MAT292,2407-108,1.05,15409.0,FV-10015
06/08/2024,FPOS009,050824,172.0,MAT183,2406-077,1.01,174.0,FV-10010
06/08/2024,FPOS009,050824,172.0,MAT196,2404-052,2.4,412.8,FV-10010
06/08/2024,FGUA001,030824,124.0,MAT183,2406-077,9.21,1142.0,FV-10012
06/08/2024,SCRE036,050824,14660.0,MAUX042,2406-101,1.09,15977.93,FV-10015
06/08/2024,SEM085,050824,1289.0,VAR417,2405-071,0.71,920.0,FV-10016
06/08/2024,FGUA001,030824,124.0,MAUX002,2406-031,0.77,95.66,FV-10012
06/08/2024,FGUA001,030824,124.0,VAR142,2405-047,1.0,124.0,FV-10012
06/08/2024,SEM085,050824,1289.0,MAUX002,2406-031,0.51,662.92,FV-10016
06/08/2024,ELAB017,050824,63.0,MAT222,2405-022,0.0,0.09,FV-10014
06/08/2024,ELAB017,050824,63.0,MAUX002,2406-031,0.34,21.6,FV-10014
06/08/2024,SEM085,050824,1289.0,MAUX001,2406-030,0.51,662.92,FV-10016
06/08/2024,SCRE010,070824,288.0,VAR417,2405-071,1.01,292.0,FV-10011
06/08/2024,FPOS009,050824,172.0,MAUX023,2402-108,5.41,930.0,FV-10010
06/08/2024,FGUA001,030824,124.0,VAR417,2405-071,1.02,126.0,FV-10012
06/08/2024,FPOS009,050824,172.0,SEM129,050824,36.0,6192.0,FV-10010
06/08/2024,SEM129,050824,6258.0,MAT154,2407-119,0.02,130.3,FV-10009
06/08/2024,SEM129,050824,6258.0,MAT154,2407-045,0.0,4.93,FV-10009
06/08/2024,SEM129,050824,6258.0,MAT154,2406-078,0.0,3.75,FV-10009
06/08/2024,SEM085,050824,1289.0,MAT290,2406-076,1.53,1970.77,FV-10016
06/08/2024,SCRE036,050824,14660.0,MAT296,2407-117,0.02,226.5,FV-10015
06/08/2024,SCRE036,050824,14660.0,SEM085,050824,0.02,288.0,FV-10015
06/08/2024,SCRE036,050824,14660.0,SEM085,300724,0.01,120.0,FV-10015
06/08/2024,SEM085,050824,1289.0,MAT290,2406-096,0.05,63.72,FV-10016
06/08/2024,SCRE010,070824,288.0,SEM047,220724,1.0,288.0,FV-10011
06/08/2024,SCRE010,070824,288.0,SEM046,220724,1.0,288.0,FV-10011
06/08/2024,FPES001,040824,173.0,MAT067,2407-133,3.47,600.0,FV-10013
06/08/2024,SEM085,050824,1289.0,MAT339,2407-068,1.58,2036.39,FV-10016
06/08/2024,FGUA001,030824,124.0,MAT050,2304-088,1.77,220.0,FV-10012
06/08/2024,ELAB017,050824,63.0,MAT413,2407-134,1.91,120.54,FV-10014
06/08/2024,SEM129,050824,6258.0,MAT021,2407-123,0.04,280.0,FV-10009
06/08/2024,SEM085,050824,1289.0,MAT324,2407-039,0.98,1262.41,FV-10016
06/08/2024,SEM129,050824,6258.0,MAT073,2406-002,0.0,1.59,FV-10009
06/08/2024,SEM129,050824,6258.0,MAT073,2407-109,0.01,68.7,FV-10009
06/08/2024,SCRE036,050824,14660.0,MAUX024,2405-074,0.23,3436.3,FV-10015
06/08/2024,FPES001,040824,173.0,MAUX002,2406-031,0.51,88.97,FV-10013
06/08/2024,SCRE036,050824,14660.0,MAT104,2407-022,0.03,408.0,FV-10015
06/08/2024,FGUA001,030824,124.0,MAUX001,2406-030,0.77,95.66,FV-10012
06/08/2024,SCRE010,070824,288.0,VAR423,2404-088,0.17,48.0,FV-10011
06/08/2024,SCRE010,070824,288.0,MAUX016,2403-072,1.01,292.0,FV-10011
06/08/2024,ELAB017,050824,63.0,VAR417,2405-071,8.17,515.0,FV-10014
06/08/2024,ELAB017,050824,63.0,VAR423,2404-088,0.98,62.0,FV-10014
06/08/2024,FPOS009,050824,172.0,MAUX023,2406-021,0.91,156.0,FV-10010
07/08/2024,FPOS005,060824,174.0,MAT183,2406-077,1.01,176.0,FV-10019
07/08/2024,SEM127,060824,6323.0,MAT269,2406-071,0.01,40.0,FV-10018
07/08/2024,SEM127,060824,6323.0,MAT073,2407-109,0.01,88.01,FV-10018
07/08/2024,SCRE068,060824,96.0,MAUX020,2407-129,0.33,32.0,FV-10017
07/08/2024,SCRE068,060824,96.0,MAT349,2406-057,0.03,2.6,FV-10017
07/08/2024,SEM127,060824,6323.0,MAT071,2404-082,0.02,112.0,FV-10018
07/08/2024,FPOS005,060824,174.0,VAR119,2405-114,3.8,662.0,FV-10019
07/08/2024,FPOS005,060824,174.0,MAUX023,2406-021,6.05,1053.0,FV-10019
07/08/2024,SCRE068,060824,96.0,MAT388,2406-070,0.01,1.3,FV-10017
07/08/2024,FPOS005,060824,174.0,VAR119,2407-099,2.21,385.0,FV-10019
07/08/2024,FPOS005,060824,174.0,MAT196,2404-052,2.4,417.6,FV-10019
07/08/2024,SCRE068,060824,96.0,MAT393,2407-093,0.0,0.1,FV-10017
07/08/2024,SCRE068,060824,96.0,MAT393,2406-058,0.0,0.19,FV-10017
07/08/2024,SCRE068,060824,96.0,MAT406,2407-092,0.23,22.46,FV-10017
07/08/2024,SCRE068,060824,96.0,MAT408,2407-041,0.38,36.3,FV-10017
07/08/2024,FPOS005,060824,174.0,VAR417,2408-016,1.01,176.0,FV-10019
07/08/2024,SCRE068,060824,96.0,MAT262,2407-094,0.01,1.3,FV-10017
07/08/2024,SEM127,060824,6323.0,MAT033,2406-093,0.03,192.0,FV-10018
07/08/2024,FPOS005,060824,174.0,VAR118,2405-133,1.0,174.0,FV-10019
07/08/2024,SCRE068,060824,96.0,VAR113,2401-033,1.06,102.0,FV-10017
07/08/2024,SCRE068,060824,96.0,MAUX001,2406-030,0.21,20.33,FV-10017
07/08/2024,SCRE068,060824,96.0,MAUX002,2406-031,0.21,20.33,FV-10017
07/08/2024,SCRE068,060824,96.0,MAT398,2407-076,0.29,27.4,FV-10017
07/08/2024,FPOS005,060824,174.0,SEM127,060824,36.07,6277.0,FV-10019
07/08/2024,SEM127,060824,6323.0,MAT154,2407-119,0.03,172.02,FV-10018
07/08/2024,SEM127,060824,6323.0,MAT021,2407-123,0.03,160.0,FV-10018
07/08/2024,SCRE068,060824,96.0,MAT396,2407-080,0.39,37.02,FV-10017
07/08/2024,SCRE068,060824,96.0,MAT397,2407-075,0.34,32.19,FV-10017
09/08/2024,SEM123,070824,6108.0,MAT356,2404-102,0.01,34.3,FV-10026
09/08/2024,SCRE036,070824,15707.0,VAR444,2407-132,2.72,42748.0,FV-10028
09/08/2024,SCRE049,120824,648.0,MAUX016,2403-072,1.01,652.0,FV-10021
09/08/2024,SEM112,060824,32.0,MAUX001,2406-030,0.51,16.46,FV-10023
09/08/2024,SEM129,080824,6467.0,MAT071,2404-082,0.02,125.56,FV-10040
09/08/2024,SCRE068,070824,2030.0,MAT406,2407-092,0.01,26.57,FV-10029
09/08/2024,SCRE010,120824,360.0,VAR423,2404-088,0.17,60.0,FV-10035
09/08/2024,SCRE049,120824,648.0,VAR423,2404-088,0.17,108.0,FV-10021
09/08/2024,SCRE036,070824,15707.0,MAT344,2407-101,0.09,1364.0,FV-10028
09/08/2024,SEM112,060824,32.0,MAT017,2406-008,0.01,0.43,FV-10023
09/08/2024,SCRE046,090824,4656.0,MAT278,2407-102,0.11,494.1,FV-10030
09/08/2024,SCRE036,070824,15707.0,VAR444,2407-111,1.28,20080.0,FV-10028
09/08/2024,SCRE036,070824,15707.0,MAT292,2407-108,1.02,16070.0,FV-10028
09/08/2024,SEM123,070824,6108.0,MAT137,2407-072,0.04,230.58,FV-10026
09/08/2024,SCRE068,070824,2030.0,MAT414,2408-031,0.14,287.1,FV-10029
09/08/2024,SEM112,060824,32.0,MAT271,2405-068,0.01,0.34,FV-10023
09/08/2024,SCRE010,120824,360.0,VAR417,2408-016,0.17,62.0,FV-10035
09/08/2024,SEM101,090824,14.0,MAT388,2407-060,1.65,23.13,FV-10038
09/08/2024,FCAR024,070824,100.0,MAT183,2406-077,3.04,304.0,FV-10025
09/08/2024,SEM101,090824,14.0,MAT262,2407-094,3.28,45.92,FV-10038
09/08/2024,SEM125,090824,440.0,MAUX024,2405-074,0.26,114.58,FV-10031
09/08/2024,SEM129,080824,6467.0,MAT073,2407-109,0.01,70.03,FV-10040
09/08/2024,SEM112,060824,32.0,MAT388,2406-070,0.01,0.46,FV-10023
09/08/2024,SCRE047,080824,2296.0,MAT278,2407-102,0.09,201.96,FV-10033
09/08/2024,FPOS010,070824,160.0,VAR118,2405-133,1.0,160.0,FV-10027
09/08/2024,SEM101,090824,14.0,MAT389,2407-074,2.3,32.21,FV-10038
09/08/2024,SEM125,090824,440.0,MAUX057,2406-105,1.11,488.88,FV-10031
09/08/2024,SCRE036,070824,15707.0,MAUX024,2405-074,0.23,3681.72,FV-10028
09/08/2024,SEM124,090824,441.0,MAUX058,2406-104,0.22,96.0,FV-10032
09/08/2024,SEM102,070824,154.5,SEM122,020724,0.02,3.8,FV-10024
09/08/2024,FPOS009,080824,178.0,MAT183,2406-077,1.01,180.0,FV-10041
09/08/2024,SCRE036,070824,15707.0,MAT104,2407-022,0.03,440.0,FV-10028
09/08/2024,SEM112,060824,32.0,MAT262,2407-094,0.02,0.7,FV-10023
09/08/2024,SEM046,080824,1971.0,SEM053,130524,0.0,2.09,FV-10022
09/08/2024,SCRE046,090824,4656.0,MAUX046,2406-102,0.7,3246.0,FV-10030
09/08/2024,SEM125,090824,440.0,MAT292,2407-108,1.03,453.0,FV-10031
09/08/2024,SEM129,080824,6467.0,MAT033,2406-093,0.01,77.03,FV-10040
09/08/2024,SEM112,060824,32.0,MAT319,2407-057,0.02,0.5,FV-10023
09/08/2024,SEM124,090824,441.0,MAT343,2407-095,0.11,46.77,FV-10032
09/08/2024,SEM124,090824,441.0,MAUX058,2408-008,0.89,394.0,FV-10032
09/08/2024,SCRE070,090824,630.0,MAUX024,2405-074,0.26,164.05,FV-10036
09/08/2024,SCRE046,090824,4656.0,VAR417,2408-016,0.03,158.0,FV-10030
09/08/2024,SEM112,060824,32.0,VAR417,2408-016,1.06,34.0,FV-10023
09/08/2024,FPOS009,080824,178.0,VAR417,2408-016,1.01,180.0,FV-10041
09/08/2024,SEM046,080824,1971.0,MAT325,2310-112,0.01,17.74,FV-10022
09/08/2024,FPOS010,070824,160.0,VAR119,2407-099,6.03,965.0,FV-10027
09/08/2024,FPOS010,070824,160.0,MAT183,2406-077,1.01,162.0,FV-10027
09/08/2024,SCRE047,080824,2296.0,MAUX047,2406-103,1.11,2551.09,FV-10033
09/08/2024,SCRE047,080824,2296.0,MAT292,2407-108,0.99,2271.0,FV-10033
09/08/2024,SCRE068,070824,2030.0,MAT393,2407-093,0.0,0.33,FV-10029
09/08/2024,SCRE070,090824,630.0,MAUX060,2405-043,1.11,699.99,FV-10036
09/08/2024,SCRE048,140824,216.0,MAUX026,2407-044,1.0,216.0,FV-10037
09/08/2024,SCRE070,090824,630.0,MAT292,2407-108,1.01,639.0,FV-10036
09/08/2024,SEM101,090824,14.0,VAR417,2408-016,2.07,29.0,FV-10038
09/08/2024,SCRE047,080824,2296.0,VAR417,2408-016,0.03,78.0,FV-10033
09/08/2024,SCRE010,120824,360.0,VAR424,2405-099,1.0,360.0,FV-10035
09/08/2024,SCRE048,140824,216.0,VAR423,2404-088,0.17,36.0,FV-10037
09/08/2024,SCRE048,140824,216.0,VAR417,2408-016,0.18,38.0,FV-10037
09/08/2024,SCRE068,070824,2030.0,MAT388,2407-060,0.01,21.36,FV-10029
09/08/2024,SCRE048,120824,504.0,VAR423,2404-088,0.17,84.0,FV-10020
09/08/2024,SEM123,070824,6108.0,MAT033,2406-093,0.01,31.44,FV-10026
09/08/2024,SCRE049,120824,648.0,MAUX029,2405-098,1.0,648.0,FV-10021
09/08/2024,FPOS010,070824,160.0,MAUX023,2406-021,6.03,965.0,FV-10027
09/08/2024,SEM125,090824,440.0,VAR444,2407-132,4.0,1760.0,FV-10031
09/08/2024,SCRE047,080824,2296.0,VAR444,2407-132,4.0,9184.0,FV-10033
09/08/2024,SEM124,090824,441.0,VAR444,2407-132,4.0,1764.0,FV-10032
09/08/2024,SCRE046,090824,4656.0,MAT292,2407-108,1.03,4775.0,FV-10030
09/08/2024,FCAR024,070824,100.0,MAUX001,2406-030,1.54,154.29,FV-10025
09/08/2024,FCAR002,070824,5.0,MAUX001,2406-030,0.91,4.57,FV-10039
09/08/2024,SCRE046,090824,4656.0,MAUX024,2405-074,0.26,1212.42,FV-10030
09/08/2024,SCRE036,070824,15707.0,MAUX042,2406-101,1.09,17119.06,FV-10028
09/08/2024,SEM124,090824,441.0,MAUX024,2405-074,0.26,114.84,FV-10032
09/08/2024,SCRE036,070824,15707.0,MAUX020,2407-129,0.08,1309.0,FV-10028
09/08/2024,SEM102,070824,154.5,MAT104,2407-022,2.01,310.0,FV-10024
09/08/2024,SCRE068,070824,2030.0,MAUX001,2406-030,0.21,429.95,FV-10029
09/08/2024,FPOS009,080824,178.0,MAUX023,2406-021,6.01,1069.0,FV-10041
09/08/2024,SCRE046,090824,4656.0,VAR444,2407-132,4.0,18624.0,FV-10030
09/08/2024,FCAR002,070824,5.0,MAT183,2406-077,10.0,50.0,FV-10039
09/08/2024,SCRE069,090824,72.0,VAR422,2405-101,1.0,72.0,FV-10034
09/08/2024,SCRE070,090824,630.0,VAR417,2408-016,0.04,23.0,FV-10036
09/08/2024,FCAR024,070824,100.0,MAUX002,2406-031,1.54,154.29,FV-10025
09/08/2024,FCAR002,070824,5.0,VAR142,2405-047,1.0,5.0,FV-10039
09/08/2024,FPOS009,080824,178.0,MAT196,2404-052,2.4,427.2,FV-10041
09/08/2024,SCRE047,080824,2296.0,MAUX024,2405-074,0.26,597.88,FV-10033
09/08/2024,SEM102,070824,154.5,MAUX018,2403-014,0.91,140.0,FV-10024
09/08/2024,SEM112,060824,32.0,MAUX002,2406-031,0.51,16.46,FV-10023
09/08/2024,SCRE048,120824,504.0,MAUX016,2403-072,1.01,507.0,FV-10020
09/08/2024,SCRE069,090824,72.0,VAR113,2404-059,1.03,74.0,FV-10034
09/08/2024,FPOS009,080824,178.0,VAR118,2405-133,1.0,178.0,FV-10041
09/08/2024,FPOS009,080824,178.0,VAR119,2407-099,6.01,1069.0,FV-10041
09/08/2024,SCRE010,120824,360.0,MAUX016,2403-072,1.01,363.0,FV-10035
09/08/2024,FCAR002,070824,5.0,VAR417,2408-016,1.8,9.0,FV-10039
09/08/2024,SCRE048,120824,504.0,VAR417,2408-016,0.17,86.0,FV-10020
09/08/2024,SEM124,090824,441.0,MAT292,2407-108,1.05,462.0,FV-10032
09/08/2024,SCRE068,070824,2030.0,VAR113,2401-033,1.01,2050.0,FV-10029
09/08/2024,FCAR002,070824,5.0,MAUX002,2406-031,0.91,4.57,FV-10039
09/08/2024,SCRE048,140824,216.0,MAUX016,2403-072,1.01,218.0,FV-10037
09/08/2024,SEM046,080824,1971.0,MAUX002,2406-031,0.09,168.93,FV-10022
09/08/2024,SCRE068,070824,2030.0,MAUX002,2406-031,0.21,429.95,FV-10029
09/08/2024,SCRE070,090824,630.0,VAR444,2407-132,4.0,2520.0,FV-10036
09/08/2024,FCAR024,070824,100.0,VAR142,2405-047,1.0,100.0,FV-10025
09/08/2024,FPOS010,070824,160.0,VAR417,2408-016,1.01,162.0,FV-10027
09/08/2024,SCRE049,120824,648.0,VAR417,2408-016,0.17,110.0,FV-10021
09/08/2024,FCAR024,070824,100.0,SEM102,070824,1.55,154.5,FV-10025
09/08/2024,SEM123,070824,6108.0,MAT021,2407-123,0.02,134.26,FV-10026
09/08/2024,SEM123,070824,6108.0,MAT154,2407-119,0.02,127.06,FV-10026
09/08/2024,SEM123,070824,6108.0,MAT021,2408-023,0.01,54.26,FV-10026
09/08/2024,SCRE068,070824,2030.0,MAT397,2407-075,0.01,28.85,FV-10029
09/08/2024,SEM129,080824,6467.0,MAT021,2408-023,0.04,275.74,FV-10040
09/08/2024,SEM129,080824,6467.0,MAT154,2407-119,0.02,140.01,FV-10040
09/08/2024,FPOS010,070824,160.0,SEM123,070824,36.0,5760.0,FV-10027
09/08/2024,SEM125,090824,440.0,MAT344,2407-101,0.08,33.36,FV-10031
09/08/2024,SCRE070,090824,630.0,MAT297,2408-024,0.02,11.63,FV-10036
09/08/2024,FPOS009,080824,178.0,SEM129,080824,36.0,6408.0,FV-10041
09/08/2024,SEM112,060824,32.0,MAT286,2403-086,1.89,60.5,FV-10023
09/08/2024,SCRE049,120824,648.0,SEM096,270724,1.0,648.0,FV-10021
09/08/2024,SCRE046,090824,4656.0,SEM083,240724,0.01,55.0,FV-10030
09/08/2024,SCRE036,070824,15707.0,SEM085,050824,0.03,440.0,FV-10028
09/08/2024,SCRE048,120824,504.0,SEM095,260724,1.0,504.0,FV-10020
09/08/2024,SCRE010,120824,360.0,SEM046,080824,0.03,10.0,FV-10035
09/08/2024,SCRE048,140824,216.0,SEM095,260724,1.0,216.0,FV-10037
09/08/2024,SEM124,090824,441.0,SEM109,190624,0.0,1.0,FV-10032
09/08/2024,SCRE047,080824,2296.0,SEM082,310724,0.03,66.0,FV-10033
09/08/2024,SEM125,090824,440.0,SEM112,170624,0.01,5.0,FV-10031
09/08/2024,SCRE010,120824,360.0,SEM047,220724,1.0,360.0,FV-10035
09/08/2024,SCRE010,120824,360.0,SEM046,220724,0.99,358.0,FV-10035
09/08/2024,SEM112,060824,32.0,MAT324,2407-039,0.37,11.85,FV-10023
09/08/2024,SCRE070,090824,630.0,SEM126,010824,0.02,15.0,FV-10036
09/08/2024,SCRE046,090824,4656.0,SEM083,200624,0.02,78.0,FV-10030
09/08/2024,SEM124,090824,441.0,SEM109,010824,0.02,10.0,FV-10032
09/08/2024,SEM125,090824,440.0,SEM112,060824,0.02,8.0,FV-10031
09/08/2024,SCRE069,090824,72.0,SEM125,090824,6.0,432.0,FV-10034
09/08/2024,SCRE069,090824,72.0,SEM124,090824,6.0,432.0,FV-10034
09/08/2024,SEM046,080824,1971.0,MAT056,2408-035,0.16,320.0,FV-10022
09/08/2024,SEM124,090824,441.0,MAT297,2408-024,0.02,9.75,FV-10032
09/08/2024,SEM102,070824,154.5,MAT373,2407-112,7.67,1184.41,FV-10024
09/08/2024,SCRE068,070824,2030.0,MAT398,2407-076,0.02,33.37,FV-10029
09/08/2024,SEM123,070824,6108.0,MAT073,2407-109,0.01,88.2,FV-10026
09/08/2024,SCRE068,070824,2030.0,MAT398,2408-027,0.26,524.7,FV-10029
09/08/2024,FCAR024,070824,100.0,VAR417,2408-016,1.02,102.0,FV-10025
09/08/2024,SCRE036,070824,15707.0,MAT296,2407-069,0.02,251.41,FV-10028
09/08/2024,SEM112,060824,32.0,MAT391,2405-013,0.48,15.23,FV-10023
